condition,onset,duration,value
root,12.0,2.0,1
root,22.75,2.0,1
root,42.5,2.0,1
root,59.25,2.0,1
root,78.0,2.0,1
root,99.75,2.0,1
root,114.5,2.0,1
root,128.25,2.0,1
root,144.0,2.0,1
root,162.75,2.0,1
root,177.5,2.0,1
root,195.25,2.0,1
root,215.0,2.0,1
root,227.75,2.0,1
root,247.5,2.0,1
root,260.25,2.0,1
root,280.0,2.0,1
root,299.75,2.0,1
root,314.5,2.0,1
root,334.25,2.0,1
root,363.0,2.0,1
root,379.75,2.0,1
root,391.5,2.0,1
root,403.25,2.0,1
root,424.0,2.0,1
root,443.75,2.0,1
root,468.5,2.0,1
root,487.25,2.0,1
root,499.0,2.0,1
root,514.75,2.0,1
choice,16.0,0.75,1
choice,29.75,0.75,1
choice,49.5,0.75,1
choice,64.25,0.75,1
choice,83.0,0.75,1
choice,104.75,0.75,1
choice,122.5,0.75,1
choice,137.25,0.75,1
choice,151.0,0.75,1
choice,169.75,0.75,1
choice,183.5,0.75,1
choice,200.25,0.75,1
choice,221.0,0.75,1
choice,237.75,0.75,1
choice,253.5,0.75,1
choice,266.25,0.75,1
choice,286.0,0.75,1
choice,306.75,0.75,1
choice,323.5,0.75,1
choice,342.25,0.75,1
choice,369.0,0.75,1
choice,385.75,0.75,1
choice,395.5,0.75,1
choice,407.25,0.75,1
choice,433.0,0.75,1
choice,450.75,0.75,1
choice,476.5,0.75,1
choice,493.25,0.75,1
choice,505.0,0.75,1
choice,523.75,0.75,1
feedback,18.75,1.0,1
feedback,37.5,1.0,1
feedback,53.25,1.0,1
feedback,69.0,1.0,1
feedback,91.75,1.0,1
feedback,110.5,1.0,1
feedback,125.25,1.0,1
feedback,141.0,1.0,1
feedback,155.75,1.0,1
feedback,174.5,1.0,1
feedback,189.25,1.0,1
feedback,208.0,1.0,1
feedback,223.75,1.0,1
feedback,243.5,1.0,1
feedback,257.25,1.0,1
feedback,272.0,1.0,1
feedback,292.75,1.0,1
feedback,311.5,1.0,1
feedback,328.25,1.0,1
feedback,352.0,1.0,1
feedback,372.75,1.0,1
feedback,388.5,1.0,1
feedback,400.25,1.0,1
feedback,416.0,1.0,1
feedback,437.75,1.0,1
feedback,463.5,1.0,1
feedback,481.25,1.0,1
feedback,496.0,1.0,1
feedback,510.75,1.0,1
feedback,526.5,1.0,1
