,run,root,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root,concept_im1,concept_im2,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,left_right,LeftIm,RightIm,IT_most_similar_lr,V2_most_similar_lr,rew_probs,block_order,sub,resp,semantic_resp,choice_rt,semantic_rt,choice,choice_bin,resp_bin,decision_dur,run_mode,root_times,choice_times,feedback_times,rew,isi_root,isi_choice,iti,bank,choice_incl_late_responses,choice_bin_incl_late_responses,resp_bin_incl_late_responses,choice_rt_incl_late_responses
283,12,146_1.jpg,146_2.jpg,146_3.jpg,-0.24057804600000002,0.360765003,-0.18315648899999998,0.108351089,0.005546356999999999,0.029233585,brussels_sprouts,alpaca,beaker,vegetable,animal,container,-0.102804732,0.601343049,im2,im1,left,146_2.jpg,146_3.jpg,right,left,0.9,IT,f01,1,1,0.3836211509997156,0.6959815309992337,Image1,0.0,1.0,0.75,behavior,140.41643021300024,148.43295922800007,155.19920091800032,0.0,6,6,3,17,Image1,0.0,1.0,0.3836211509997156
284,12,57_1.jpg,57_2.jpg,57_3.jpg,-0.146407905,0.578098875,-0.10656716599999999,0.124766229,0.0035804490000000003,0.020216196999999998,ink,ramp,piggy_bank,Unclassified,Unclassified,container,-0.12118578,0.72450678,im2,im1,left,57_2.jpg,57_3.jpg,right,left,0.9,IT,f01,2,2,0.4313045559993043,0.4952661969991823,Image2,1.0,0.0,0.75,behavior,159.21683081300034,167.2330834510003,174.99975902699953,1.0,6,7,2,17,Image2,1.0,0.0,0.4313045559993043
285,12,132_1.jpg,132_2.jpg,132_3.jpg,-0.010187735,0.46721021100000004,-0.029018954,0.075873627,0.036976687,0.033400467999999996,wineglass,arch,ribbon,container,Unclassified,Unclassified,-0.03889694,0.477397946,im2,im1,left,132_2.jpg,132_3.jpg,right,left,0.9,IT,f01,1,2,0.43845344000055775,0.7681852160003473,Image1,0.0,1.0,0.75,behavior,178.0160583099996,184.03333193199978,189.7995532519999,1.0,4,5,5,17,Image1,0.0,1.0,0.43845344000055775
286,12,89_1.jpg,89_2.jpg,89_3.jpg,-0.203719459,0.8905981540000001,-0.10601736699999999,-0.005099286,0.14798114,0.005484246999999999,grapefruit,gate,grapefruit,fruit,Unclassified,fruit,0.15308042600000002,1.094317613,im2,im2,right,89_3.jpg,89_2.jpg,left,left,0.9,IT,f01,1,1,0.4227657490000638,0.727902119000646,Image2,1.0,1.0,0.75,behavior,195.8161875959995,199.83339353999963,203.60005389199978,1.0,2,3,6,17,Image2,1.0,1.0,0.4227657490000638
287,12,50_1.jpg,50_2.jpg,50_3.jpg,-0.14415113,0.578119678,-0.062702715,0.027711591,0.019891335,0.007726709,wrapping_paper,leaf,bungee,Unclassified,Unclassified,Unclassified,-0.007820256000000001,0.722270808,im2,im1,right,50_3.jpg,50_2.jpg,left,right,0.9,IT,f01,1,2,0.3431341129999055,0.7359127780000563,Image2,1.0,1.0,0.75,behavior,210.61660954299987,217.63292519599963,223.3994369559996,1.0,5,5,3,17,Image2,1.0,1.0,0.3431341129999055
288,12,107_1.jpg,107_2.jpg,107_3.jpg,0.015661981999999998,0.14708458800000002,0.046756621,0.0022902929999999997,0.129808935,-0.001257503,toolbox,dalmatian,petal,container,animal,Unclassified,0.127518642,0.131422606,im2,im2,right,107_3.jpg,107_2.jpg,left,left,0.9,IT,f01,1,2,0.3995334470000671,0.5599374339999486,Image2,1.0,1.0,0.75,behavior,227.41588498999954,232.43291196300015,238.20000574699952,1.0,3,5,5,17,Image2,1.0,1.0,0.3995334470000671
289,12,166_1.jpg,166_2.jpg,166_3.jpg,-0.289683915,0.563384776,-0.058515229,0.137306428,0.029681752000000002,0.085656831,shark,plant,seagull,animal,Unclassified,animal,-0.107624676,0.8530686909999999,im2,im1,left,166_2.jpg,166_3.jpg,right,left,0.9,IT,f01,2,1,0.38272203399992577,0.871298822999961,Image2,1.0,0.0,0.75,behavior,244.21674731199982,250.23306920599953,253.99923500299974,1.0,4,3,5,17,Image2,1.0,0.0,0.38272203399992577
290,12,198_1.jpg,198_2.jpg,198_3.jpg,-0.386807267,0.821847184,-0.359464945,0.044454963,0.191505963,0.041410203,siren,platypus,siren,Unclassified,animal,Unclassified,0.147051,1.208654451,im2,im2,left,198_2.jpg,198_3.jpg,right,right,0.9,IT,f01,2,2,0.39063157199962006,0.5919023100004779,Image2,1.0,0.0,0.75,behavior,260.01596345599955,268.0332023410001,271.7993849530003,0.0,6,3,5,17,Image2,1.0,0.0,0.39063157199962006
291,12,87_1.jpg,87_2.jpg,87_3.jpg,-0.290057739,0.8081540009999999,-0.223864165,0.012574493999999999,0.13666861,0.016233403,can_opener,peacock,headphones,tool,animal,Unclassified,0.124094116,1.09821174,im2,im2,left,87_2.jpg,87_3.jpg,right,right,0.9,IT,f01,2,2,0.3676239030000943,0.5123775380006919,Image2,1.0,0.0,0.75,behavior,277.81615280299957,284.8325425309995,291.6000452799999,1.0,5,6,5,17,Image2,1.0,0.0,0.3676239030000943
292,12,197_1.jpg,197_2.jpg,197_3.jpg,-0.466668399,0.742411843,-0.462225877,0.012203205,0.140140571,0.024961239,webcam,moss,cleat,Unclassified,Unclassified,Unclassified,0.127937366,1.209080242,im2,im2,right,197_3.jpg,197_2.jpg,left,left,0.9,IT,f01,1,2,0.3995451040000262,0.8399682730005225,Image2,1.0,1.0,0.75,behavior,297.6163924519997,303.6330903480002,306.3993081059998,0.0,4,2,5,17,Image2,1.0,1.0,0.3995451040000262
293,12,151_1.jpg,151_2.jpg,151_3.jpg,-0.019620257,0.702457625,-0.079696566,0.072394428,0.101877467,0.041219145,raincoat,microwave,raincoat,clothing,kitchen appliance,clothing,0.029483039000000006,0.722077882,im2,im2,right,151_3.jpg,151_2.jpg,left,left,0.9,IT,f01,1,1,0.5756222279997019,0.7675316159993599,Image2,1.0,1.0,0.75,behavior,312.4167801140002,318.43294748100016,322.20014595199973,1.0,4,3,5,17,Image2,1.0,1.0,0.5756222279997019
294,12,277_1.jpg,277_2.jpg,277_3.jpg,-0.36089235299999994,0.61066685,-0.223627832,0.058567422,0.181244509,0.079772527,beachball,toad,diving_board,toy,Unclassified,Unclassified,0.122677087,0.971559203,im2,im2,right,277_3.jpg,277_2.jpg,left,left,0.9,IT,f01,2,2,0.35923754000032204,0.7515917630007607,Image1,0.0,0.0,0.75,behavior,328.2168942749995,334.2329512619999,338.00014092200036,0.0,4,3,2,17,Image1,0.0,0.0,0.35923754000032204
295,12,154_1.jpg,154_2.jpg,154_3.jpg,-0.155219871,0.582397049,-0.128805446,0.032335311,0.10335910699999999,0.018585505,paper_towel,trolley,ketchup,Unclassified,container,food,0.071023796,0.73761692,im2,im2,right,154_3.jpg,154_2.jpg,left,left,0.9,IT,f01,1,2,0.42277009899953555,0.7915524649997678,Image2,1.0,1.0,0.75,behavior,341.0168631249999,350.03361915999994,355.79981537599997,1.0,7,5,3,17,Image2,1.0,1.0,0.42277009899953555
296,12,108_1.jpg,108_2.jpg,108_3.jpg,0.09345259199999999,0.215968921,-0.02503816,0.039548011,0.173736757,0.040286105,drink,chipmunk,saxophone,Unclassified,animal,musical instrument,0.134188746,0.122516329,im2,im2,left,108_2.jpg,108_3.jpg,right,right,0.9,IT,f01,1,1,0.5432585659991673,0.7278855340000518,Image1,0.0,1.0,0.75,behavior,359.8164514829996,367.8328221720003,373.60035526499996,0.0,6,5,3,17,Image1,0.0,1.0,0.5432585659991673
297,12,195_1.jpg,195_2.jpg,195_3.jpg,-0.277694928,0.942830497,-0.21812814600000002,0.045549707,0.145102715,0.04322373400000001,typewriter,badger,typewriter,Unclassified,animal,Unclassified,0.09955300800000001,1.220525425,im2,im2,right,195_3.jpg,195_2.jpg,left,left,0.9,IT,f01,1,2,0.3506398910003554,0.5362896719998389,Image2,1.0,1.0,0.75,behavior,377.61585570199986,386.6337043759995,394.3999769840002,1.0,7,7,4,17,Image2,1.0,1.0,0.3506398910003554
298,12,37_1.jpg,37_2.jpg,37_3.jpg,0.031977617,0.5122112910000001,0.029727645,-0.012100719,0.11194591400000001,0.045729475,lamp,windsock,goblet,furniture,Unclassified,container,0.124046633,0.480233674,im2,im2,left,37_2.jpg,37_3.jpg,right,right,0.9,IT,f01,2,2,0.4387405620000209,0.6557990900000732,Image2,1.0,0.0,0.75,behavior,399.4166672829997,404.43295188999946,409.20044453300034,1.0,3,4,6,17,Image2,1.0,0.0,0.4387405620000209
299,12,33_1.jpg,33_2.jpg,33_3.jpg,-0.448834501,0.029608866,0.067411606,0.053854177,-0.0008647110000000001,0.08673056,jeans,lightning_bug,calzone,clothing,animal,Unclassified,-0.054718888,0.478443367,im2,im1,right,33_3.jpg,33_2.jpg,left,right,0.9,IT,f01,2,1,0.6709692479998921,0.7362251719996493,Image1,0.0,0.0,0.75,behavior,416.21591376800006,421.23316225100007,427.9993517920002,0.0,3,6,3,17,Image1,0.0,0.0,0.6709692479998921
300,1,184_1.jpg,184_2.jpg,184_3.jpg,-0.21736053800000002,0.884451315,-0.22756320100000002,0.000809441,0.089306669,0.017727054,shawl,warthog,skirt,clothing,animal,clothing,0.08849722800000001,1.101811853,im2,im2,right,184_3.jpg,184_2.jpg,left,left,0.775,V2,f02,1,2,0.48841364600002635,0.7288745269997889,Image2,1.0,1.0,0.75,behavior,1.0164538470000934,6.033026328999995,10.800067911000042,1.0,3,4,3,5,Image2,1.0,1.0,0.48841364600002635
301,1,91_1.jpg,91_2.jpg,91_3.jpg,-0.435631021,0.776967693,-0.369054351,0.07908970900000001,0.106871898,0.04545567,ankle,garbage_truck,clasp,body part,container,Unclassified,0.027782189000000013,1.212598714,im2,im2,right,91_3.jpg,91_2.jpg,left,left,0.775,V2,f02,1,2,,1.216832032000184,missed,,,0.75,behavior,14.816447755999889,19.83311005900009,23.58311593799999,,3,3,2,5,Image2,1.0,1.0,0.8082286579999618
302,1,279_1.jpg,279_2.jpg,279_3.jpg,-0.35629474,0.608899635,-0.324877592,-0.015700416000000002,0.13604382,0.019550798,hand,fence,pita,body part,Unclassified,food,0.151744236,0.965194375,im2,im2,left,279_2.jpg,279_3.jpg,right,right,0.775,V2,f02,2,2,0.40098700500016093,1.129644849999977,Image2,1.0,0.0,0.75,behavior,26.599733942000057,31.616404770999907,35.38336669599994,1.0,3,3,6,5,Image2,1.0,0.0,0.40098700500016093
303,1,213_1.jpg,213_2.jpg,213_3.jpg,-0.138206876,0.110153166,0.311953766,0.07833514700000001,0.022114462,0.036186843999999996,meerkat,coleslaw,arm,animal,food,body part,-0.056220684999999986,0.248360042,im2,im1,right,213_3.jpg,213_2.jpg,left,right,0.775,V2,f02,1,1,0.4805808269998124,0.6817026040000655,Image2,1.0,1.0,0.75,behavior,42.399692651999885,48.4167422380001,54.183126065999886,0.0,4,5,3,5,Image2,1.0,1.0,0.4805808269998124
304,1,46_1.jpg,46_2.jpg,46_3.jpg,0.025355852,0.642297541,0.017304751,0.167203447,0.064982207,0.051389479,ostrich,shoe,camel,animal,Unclassified,animal,-0.10222124,0.616941689,im2,im1,left,46_2.jpg,46_3.jpg,right,left,0.775,V2,f02,2,1,0.5609108889998424,0.6651650849998987,Image2,1.0,0.0,0.75,behavior,58.200102473000015,67.21643026600009,72.98312961900001,0.0,7,5,5,5,Image2,1.0,0.0,0.5609108889998424
305,1,226_1.jpg,226_2.jpg,226_3.jpg,-0.059356017000000004,0.298237885,0.020090131,0.035142254,0.142967772,0.020205203,snowman,grille,sequin,Unclassified,Unclassified,Unclassified,0.10782551800000001,0.357593902,im2,im2,left,226_2.jpg,226_3.jpg,right,right,0.775,V2,f02,2,1,0.6247156519998498,0.8732110419998662,Image2,1.0,0.0,0.75,behavior,79.00009644300007,85.01647915300009,90.78333893900003,1.0,4,5,4,5,Image2,1.0,0.0,0.6247156519998498
306,1,81_1.jpg,81_2.jpg,81_3.jpg,-0.406813992,0.6865263629999999,-0.304714433,0.084973555,0.045926695,0.044113889,palette,alpaca,marble,Unclassified,animal,Unclassified,-0.03904686000000001,1.093340355,im2,im1,left,81_2.jpg,81_3.jpg,right,left,0.775,V2,f02,2,2,0.45641890499996407,1.0094518850000895,Image2,1.0,0.0,0.75,behavior,95.79980438500002,101.81676065600004,108.58303920499998,0.0,4,6,6,5,Image2,1.0,0.0,0.45641890499996407
307,1,210_1.jpg,210_2.jpg,210_3.jpg,0.09524735599999999,0.34839332799999995,0.49622281100000004,0.06851530900000001,0.06154469,0.080349563,sledgehammer,casserole,gramophone,tool,food,Unclassified,-0.0069706189999999965,0.253145972,im2,im1,right,210_3.jpg,210_2.jpg,left,right,0.775,V2,f02,1,2,,1.0091476699999475,missed,,,0.75,behavior,115.60010050000005,123.61647556499997,130.36648302000003,,6,6,2,5,Image2,1.0,1.0,0.976903812000046
308,1,261_1.jpg,261_2.jpg,261_3.jpg,-0.247988695,0.611091982,0.017592293000000002,0.06775348099999999,0.041540783,0.05927967,crayfish,slot_machine,beetle,animal,Unclassified,animal,-0.02621269800000001,0.859080677,im2,im1,left,261_2.jpg,261_3.jpg,right,left,0.775,V2,f02,2,2,0.7374242549999508,0.7862444259999393,Image2,1.0,0.0,0.75,behavior,133.38308857900006,137.3997804600001,141.16673461899995,0.0,2,3,5,5,Image2,1.0,0.0,0.7374242549999508
309,1,275_1.jpg,275_2.jpg,275_3.jpg,-0.299987205,0.676514245,-0.352046305,0.11190392,0.020935089,0.042396246,payphone,jet,phone,Unclassified,vehicle,Unclassified,-0.090968831,0.97650145,im2,im1,left,275_2.jpg,275_3.jpg,right,left,0.775,V2,f02,1,2,0.5531489709999278,0.6341543480000382,Image1,0.0,1.0,0.75,behavior,147.18312623099996,154.20009324700004,157.96644747999994,0.0,5,3,4,5,Image1,0.0,1.0,0.5531489709999278
310,1,16_1.jpg,16_2.jpg,16_3.jpg,-0.07999697,0.15404542,0.084603198,0.155942824,0.04196824,0.030979872999999998,badger,speedboat,bull,animal,vehicle,animal,-0.11397458400000003,0.23404239,im2,im1,right,16_3.jpg,16_2.jpg,left,right,0.775,V2,f02,2,1,,0.6582188009999754,missed,,,0.75,behavior,162.98312416599993,170.99973797500002,177.74974511300002,,6,6,3,5,Image1,0.0,0.0,0.8896438269998725
311,1,159_1.jpg,159_2.jpg,159_3.jpg,-0.065405304,0.668880629,-0.019457609,-0.003596128,0.15060363300000001,0.036593739,backpack,wasp,sweatsuit,container,animal,clothing,0.154199761,0.734285933,im2,im2,right,159_3.jpg,159_2.jpg,left,left,0.775,V2,f02,1,2,0.3859931520000828,0.6827841270001045,Image2,1.0,1.0,0.75,behavior,181.76644827699988,188.7834352729999,195.5497566460001,1.0,5,6,5,5,Image2,1.0,1.0,0.3859931520000828
312,1,206_1.jpg,206_2.jpg,206_3.jpg,0.35625788799999997,0.47332997299999996,0.246962638,0.120716843,0.015537595,0.00043573900000000004,sugar_cube,volleyball,needle,Unclassified,Unclassified,Unclassified,-0.105179248,0.117072085,im2,im1,right,206_3.jpg,206_2.jpg,left,right,0.775,V2,f02,2,2,,0.7945143579997875,missed,,,0.75,behavior,201.5667518570001,207.58310093499995,212.33310663199995,,4,4,5,5,Image1,0.0,0.0,0.80222751600013
313,1,123_1.jpg,123_2.jpg,123_3.jpg,-0.359700594,-0.002170498,0.052236882000000005,0.016058197,0.07508510000000002,0.043448602,racehorse,bee,gargoyle,animal,animal,Unclassified,0.05902690300000001,0.357530096,im2,im2,right,123_3.jpg,123_2.jpg,left,left,0.775,V2,f02,2,2,0.4905248370000663,0.7556123849999494,Image1,0.0,0.0,0.75,behavior,218.34973866199994,224.3667398089999,230.13307290800003,0.0,4,5,5,5,Image1,0.0,0.0,0.4905248370000663
314,1,9_1.jpg,9_2.jpg,9_3.jpg,-0.03462042,0.0916424,0.099374856,-0.022126222,0.130696044,0.03991407,bee,flamingo,crystal_ball,animal,animal,Unclassified,0.15282226599999998,0.12626282,im2,im2,right,9_3.jpg,9_2.jpg,left,left,0.775,V2,f02,2,1,0.5628493519998301,0.779326717999993,Image1,0.0,0.0,0.75,behavior,236.14999227099997,242.1664027060001,247.93336896000005,0.0,4,5,3,5,Image1,0.0,0.0,0.5628493519998301
315,1,45_1.jpg,45_2.jpg,45_3.jpg,-0.11494796,0.494465924,-0.150249098,0.036888303,0.127534222,0.03910964,binder,porcupine,toaster,Unclassified,animal,kitchen appliance,0.090645919,0.609413884,im2,im2,left,45_2.jpg,45_3.jpg,right,right,0.775,V2,f02,2,1,0.4345775770000273,0.7075800310001341,Image2,1.0,0.0,0.75,behavior,251.94978463899997,259.9666530530001,265.7331142979999,1.0,6,5,4,5,Image2,1.0,0.0,0.4345775770000273
316,1,52_1.jpg,52_2.jpg,52_3.jpg,-0.118948872,0.609482155,0.055775935,0.07108877,0.032126612,0.009395208,beachball,calzone,hot-air_balloon,toy,Unclassified,vehicle,-0.038962158,0.7284310270000001,im2,im1,left,52_2.jpg,52_3.jpg,right,left,0.775,V2,f02,2,2,0.5308224759999121,0.5872715789998892,Image2,1.0,0.0,0.75,behavior,270.74995392100004,278.7664398080001,282.533426192,0.0,6,3,9,5,Image2,1.0,0.0,0.5308224759999121
317,1,130_1.jpg,130_2.jpg,130_3.jpg,-0.13773453300000002,0.34700807899999997,-0.155376353,0.040372382000000005,0.053060935999999996,0.057391514000000005,stir_fry,yak,soda,Unclassified,animal,food,0.012688554000000005,0.484742612,im2,im2,left,130_2.jpg,130_3.jpg,right,right,0.775,V2,f02,2,2,0.482941634999861,0.6352643090001493,Image2,1.0,0.0,0.75,behavior,292.5500405559999,298.56643832200007,301.33313506900004,1.0,4,2,2,5,Image2,1.0,0.0,0.482941634999861
318,1,224_1.jpg,224_2.jpg,224_3.jpg,0.181708554,0.544371959,0.392030764,-0.002468264,0.06767799099999999,0.051170464000000006,incense,drill,can_opener,Unclassified,tool,tool,0.070146255,0.3626634050000001,im2,im2,left,224_2.jpg,224_3.jpg,right,right,0.775,V2,f02,2,1,0.40292181499989965,0.7875411180000356,Image2,1.0,0.0,0.75,behavior,304.34973895200005,309.36643915600007,317.13342113499994,1.0,3,7,6,5,Image2,1.0,0.0,0.40292181499989965
319,1,274_1.jpg,274_2.jpg,274_3.jpg,-0.300251235,0.667050907,-0.273732593,0.08984314300000001,0.017291169,0.118738234,mussel,platypus,shoe,animal,animal,Unclassified,-0.072551974,0.967302142,im2,im1,right,274_3.jpg,274_2.jpg,left,right,0.775,V2,f02,2,2,,0.6515166379999755,missed,,,0.75,behavior,324.1497931450001,328.1668128010001,331.916820703,,2,3,5,5,Image1,0.0,0.0,0.9784357709997948
320,1,144_1.jpg,144_2.jpg,144_3.jpg,-0.070325666,0.532883756,-0.01359965,0.028352432,0.103082935,0.064341281,laundry_basket,cobra,espresso,container,animal,food,0.074730503,0.603209422,im2,im2,right,144_3.jpg,144_2.jpg,left,left,0.775,V2,f02,2,2,0.5474283329999707,0.6680725960000018,Image1,0.0,0.0,0.75,behavior,337.9333491509999,343.94986132100007,349.7166737729999,0.0,4,5,6,5,Image1,0.0,0.0,0.5474283329999707
321,1,7_1.jpg,7_2.jpg,7_3.jpg,-0.044378402000000004,0.072901996,0.10222773,-0.014660393,0.110985582,0.037304186,muff,roller_coaster,potpie,clothing,Unclassified,food,0.125645975,0.11728039800000001,im2,im2,right,7_3.jpg,7_2.jpg,left,left,0.775,V2,f02,1,2,0.4992284300001302,0.6121453000000656,Image2,1.0,1.0,0.75,behavior,356.733129232,364.75011339799994,372.5163772589999,1.0,6,7,5,5,Image2,1.0,1.0,0.4992284300001302
322,1,11_1.jpg,11_2.jpg,11_3.jpg,0.273723068,0.510762497,0.46738129,0.06843843,0.09245465,0.110304291,woman,cracker,slipper,Unclassified,food,Unclassified,0.024016220000000005,0.237039429,im2,im2,left,11_2.jpg,11_3.jpg,right,right,0.775,V2,f02,2,1,0.7154836470001555,0.923861493000004,Image2,1.0,0.0,0.75,behavior,378.5334140099999,385.54975565199993,389.316756556,1.0,5,3,3,5,Image2,1.0,0.0,0.7154836470001555
323,1,106_1.jpg,106_2.jpg,106_3.jpg,-0.159114382,-0.034097687,0.14891506699999998,0.104029815,-0.006152807,0.017595269,deer,smoothie,cage,animal,food,Unclassified,-0.110182622,0.125016695,im2,im1,left,106_2.jpg,106_3.jpg,right,left,0.775,V2,f02,1,2,0.41131932300004337,0.7482003340001029,Image1,0.0,1.0,0.75,behavior,393.333128559,402.350034048,408.1164564149999,0.0,7,5,5,5,Image1,0.0,1.0,0.41131932300004337
324,1,180_1.jpg,180_2.jpg,180_3.jpg,-0.27948458,0.810958338,-0.302553169,0.085304289,0.07013924099999999,0.028116200000000004,pizza,cloak,lasagna,food,clothing,food,-0.015165048,1.090442918,im2,im1,right,180_3.jpg,180_2.jpg,left,right,0.775,V2,f02,1,2,0.5635615080000207,0.6677659970000605,Image2,1.0,1.0,0.75,behavior,414.133418829,422.14973483099993,426.91678147900006,1.0,6,4,4,5,Image2,1.0,1.0,0.5635615080000207
325,2,102_1.jpg,102_2.jpg,102_3.jpg,0.539963745,0.666076145,0.546538304,0.06728993700000001,0.029210549,0.041421285,timer,neck,triangle,Unclassified,body part,musical instrument,-0.038079387999999985,0.1261124,im2,im1,right,102_3.jpg,102_2.jpg,left,right,0.9,IT,f02,2,2,0.5296088119998785,0.9220683769999596,Image1,0.0,0.0,0.75,behavior,1.015902524000012,5.032389673000125,7.79985920199988,0.0,2,2,2,8,Image1,0.0,0.0,0.5296088119998785
326,2,292_1.jpg,292_2.jpg,292_3.jpg,-0.29641534,0.9252348020000001,-0.316832987,0.058604123,0.11172625800000001,0.062247072,orange,crucifix,grapefruit,fruit,Unclassified,fruit,0.053122135,1.221650142,im2,im2,left,292_2.jpg,292_3.jpg,right,right,0.9,IT,f02,2,2,0.5214596060000076,0.5936161690001427,Image2,1.0,0.0,0.75,behavior,10.816110112999922,19.832628685000145,24.59996182499981,1.0,7,4,3,8,Image2,1.0,0.0,0.5214596060000076
327,2,273_1.jpg,273_2.jpg,273_3.jpg,-0.22593119899999997,0.738836072,-0.200418205,0.06709720799999999,0.008009294,-0.0012306189999999999,daisy,quad,flower,plant,Unclassified,plant,-0.05908791400000001,0.9647672709999999,im2,im1,right,273_3.jpg,273_2.jpg,left,right,0.9,IT,f02,1,2,0.5209794960001091,0.6255140110001776,Image2,1.0,1.0,0.75,behavior,28.616727878999882,32.63299096599985,39.39916031799976,1.0,2,6,6,8,Image2,1.0,1.0,0.5209794960001091
328,2,137_1.jpg,137_2.jpg,137_3.jpg,-0.057497751,0.435754404,0.290419577,0.023028516000000002,0.14230552800000001,0.016271837,bat2,macadamia,chive,animal,fruit,plant,0.119277012,0.493252155,im2,im2,right,137_3.jpg,137_2.jpg,left,left,0.9,IT,f02,1,2,0.4969992970000021,0.7134513690002677,Image2,1.0,1.0,0.75,behavior,46.41632433299992,51.43276796600003,59.19998936000002,1.0,3,7,4,8,Image2,1.0,1.0,0.4969992970000021
329,2,262_1.jpg,262_2.jpg,262_3.jpg,-0.154209995,0.69430823,-0.21468469399999998,0.090326418,0.03908569,0.036675928999999996,compost,boar,tortilla,Unclassified,animal,Unclassified,-0.051240728000000006,0.848518225,im2,im1,left,262_2.jpg,262_3.jpg,right,left,0.9,IT,f02,2,2,0.5296160160000909,0.745829133999905,Image2,1.0,0.0,0.75,behavior,64.2161955040001,71.23242815100002,79.00020038000002,0.0,5,7,4,8,Image2,1.0,0.0,0.5296160160000909
330,2,140_1.jpg,140_2.jpg,140_3.jpg,0.08590976199999999,0.692035817,0.128634621,0.05495973,0.072269083,0.023849008999999997,calamari,toucan,arugula,Unclassified,animal,plant,0.017309353,0.606126055,im2,im2,left,140_2.jpg,140_3.jpg,right,right,0.9,IT,f02,2,2,0.5444266039999093,0.6019187019996934,Image2,1.0,0.0,0.75,behavior,84.0161941360002,90.03365537199988,93.79976287099998,1.0,4,3,6,8,Image2,1.0,0.0,0.5444266039999093
331,2,19_1.jpg,19_2.jpg,19_3.jpg,0.181483948,0.427021766,0.000818837,0.051468300999999994,0.204404387,0.043068431,beachball,cooler,bologna,toy,Unclassified,Unclassified,0.152936086,0.245537818,im2,im2,right,19_3.jpg,19_2.jpg,left,left,0.9,IT,f02,1,2,0.5370381279999492,0.5297133479998593,Image2,1.0,1.0,0.75,behavior,100.8163935030002,108.83265394199998,114.60013470500007,0.0,6,5,5,8,Image2,1.0,1.0,0.5370381279999492
332,2,223_1.jpg,223_2.jpg,223_3.jpg,0.129494774,0.503147561,-0.09924775699999999,0.041102513,0.109920176,0.037631563,bow2,parrot,nail_file,animal,animal,tool,0.068817663,0.373652787,im2,im2,left,223_2.jpg,223_3.jpg,right,right,0.9,IT,f02,1,2,0.5770003310003631,0.5854477729999417,Image1,0.0,1.0,0.75,behavior,120.61627339799998,128.63269156099977,132.3998934020001,0.0,6,3,5,8,Image1,0.0,1.0,0.5770003310003631
333,2,105_1.jpg,105_2.jpg,105_3.jpg,0.255740213,0.383517492,0.274794765,0.111534107,0.021483966,0.031470812,badge,gate,filing_cabinet,Unclassified,Unclassified,furniture,-0.090050141,0.12777727900000002,im2,im1,left,105_2.jpg,105_3.jpg,right,left,0.9,IT,f02,2,2,,0.6576069259999713,missed,,,0.75,behavior,138.41639541699988,144.43304849800006,150.1830550159998,,4,5,4,8,Image2,1.0,0.0,0.8969672620000892
334,2,191_1.jpg,191_2.jpg,191_3.jpg,-0.395608044,0.8137279590000001,-0.454888855,0.046806825,0.078639217,0.020802143000000002,cigarette_butt,carriage,thumb,Unclassified,container,body part,0.031832391999999994,1.209336003,im2,im2,left,191_2.jpg,191_3.jpg,right,right,0.9,IT,f02,2,2,0.42562616400027764,1.0667064060003213,Image2,1.0,0.0,0.75,behavior,155.19907054299983,161.21637991499983,166.98295632200006,1.0,4,5,5,8,Image2,1.0,0.0,0.42562616400027764
335,2,64_1.jpg,64_2.jpg,64_3.jpg,-0.400158354,0.45897515899999997,-0.040962127,0.034867768,-0.036680461,0.025338412999999997,flower,drum,screen2,plant,musical instrument,animal,-0.07154822899999999,0.859133513,im2,im1,right,64_3.jpg,64_2.jpg,left,right,0.9,IT,f02,2,2,,0.610639859999992,missed,,,0.75,behavior,172.99951581599998,179.01625800300008,184.76626566999994,,4,5,6,8,Image1,0.0,0.0,0.8899046709998402
336,2,17_1.jpg,17_2.jpg,17_3.jpg,0.151206999,0.386138159,0.242667877,0.110624111,-0.010952973999999999,0.00032800300000000005,game,kite,blazer,Unclassified,toy,clothing,-0.121577085,0.23493116,im2,im1,right,17_3.jpg,17_2.jpg,left,right,0.9,IT,f02,2,2,0.4421241279997048,0.7786847779998425,Image1,0.0,0.0,0.75,behavior,191.7831940850001,196.79986945300016,203.56604268899991,0.0,3,6,9,8,Image1,0.0,0.0,0.4421241279997048
337,2,82_1.jpg,82_2.jpg,82_3.jpg,-0.314466397,0.789672752,-0.33775669700000005,0.043403884000000004,0.09365982,0.033650095,calzone,antenna,ready_meal,Unclassified,Unclassified,Unclassified,0.050255936000000015,1.104139149,im2,im2,left,82_2.jpg,82_3.jpg,right,right,0.9,IT,f02,2,2,0.5701356740000847,0.778441975000078,Image2,1.0,0.0,0.75,behavior,213.58353944700002,218.5996368870001,222.367668675,1.0,3,3,3,8,Image2,1.0,0.0,0.5701356740000847
